video_name,action_idx,category,frames,resize,source_video,split,action,error
35_0001_v_5uBLdpt5-oU_c604.mp4,35,football,9,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
35_0002_v_5uBLdpt5-oU_c604.mp4,35,football,11,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
35_0003_v_5uBLdpt5-oU_c604.mp4,35,football,9,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
35_0004_v_5uBLdpt5-oU_c604.mp4,35,football,6,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
35_0005_v_5uBLdpt5-oU_c604.mp4,35,football,14,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
35_0006_v_5uBLdpt5-oU_c604.mp4,35,football,7,False,v_5uBLdpt5-oU_c604.mp4,train,short pass,False
39_0001_v_5uBLdpt5-oU_c604.mp4,39,football,15,False,v_5uBLdpt5-oU_c604.mp4,train,trap,False
39_0002_v_5uBLdpt5-oU_c604.mp4,39,football,9,False,v_5uBLdpt5-oU_c604.mp4,train,trap,False
39_0003_v_5uBLdpt5-oU_c604.mp4,39,football,11,False,v_5uBLdpt5-oU_c604.mp4,train,trap,False
39_0004_v_5uBLdpt5-oU_c604.mp4,39,football,12,False,v_5uBLdpt5-oU_c604.mp4,train,trap,False
34_0001_v_5uBLdpt5-oU_c604.mp4,34,football,21,False,v_5uBLdpt5-oU_c604.mp4,train,long pass,False
44_0001_v_5uBLdpt5-oU_c604.mp4,44,football,13,False,v_5uBLdpt5-oU_c604.mp4,train,clearance,False
47_0001_v_5uBLdpt5-oU_c604.mp4,47,football,17,False,v_5uBLdpt5-oU_c604.mp4,train,aerial duels,False
47_0002_v_5uBLdpt5-oU_c604.mp4,47,football,12,False,v_5uBLdpt5-oU_c604.mp4,train,aerial duels,False
46_0001_v_5uBLdpt5-oU_c604.mp4,46,football,20,False,v_5uBLdpt5-oU_c604.mp4,train,press,False
46_0002_v_5uBLdpt5-oU_c604.mp4,46,football,28,False,v_5uBLdpt5-oU_c604.mp4,train,press,False
38_0001_v_5uBLdpt5-oU_c604.mp4,38,football,38,False,v_5uBLdpt5-oU_c604.mp4,train,dribble,False
42_0001_v_5uBLdpt5-oU_c604.mp4,42,football,4,False,v_5uBLdpt5-oU_c604.mp4,train,tackle,False
35_0001_v_5uBLdpt5-oU_c605.mp4,35,football,9,False,v_5uBLdpt5-oU_c605.mp4,train,short pass,False
35_0002_v_5uBLdpt5-oU_c605.mp4,35,football,13,False,v_5uBLdpt5-oU_c605.mp4,train,short pass,False
39_0001_v_5uBLdpt5-oU_c605.mp4,39,football,12,False,v_5uBLdpt5-oU_c605.mp4,train,trap,False
39_0002_v_5uBLdpt5-oU_c605.mp4,39,football,8,False,v_5uBLdpt5-oU_c605.mp4,train,trap,False
38_0001_v_5uBLdpt5-oU_c605.mp4,38,football,33,False,v_5uBLdpt5-oU_c605.mp4,train,dribble,False
42_0001_v_5uBLdpt5-oU_c605.mp4,42,football,13,False,v_5uBLdpt5-oU_c605.mp4,train,tackle,False
46_0001_v_5uBLdpt5-oU_c605.mp4,46,football,35,False,v_5uBLdpt5-oU_c605.mp4,train,press,False
46_0002_v_5uBLdpt5-oU_c605.mp4,46,football,15,False,v_5uBLdpt5-oU_c605.mp4,train,press,False
37_0001_v_7kWJSZRlItU_c026.mp4,37,football,14,False,v_7kWJSZRlItU_c026.mp4,test,cross,False
33_0001_v_7kWJSZRlItU_c026.mp4,33,football,19,False,v_7kWJSZRlItU_c026.mp4,test,shoot,False
47_0001_v_7kWJSZRlItU_c026.mp4,47,football,16,False,v_7kWJSZRlItU_c026.mp4,test,aerial duels,False
37_0001_v_7kWJSZRlItU_c028.mp4,37,football,10,False,v_7kWJSZRlItU_c028.mp4,test,cross,False
44_0001_v_7kWJSZRlItU_c028.mp4,44,football,15,False,v_7kWJSZRlItU_c028.mp4,test,clearance,False
47_0001_v_7kWJSZRlItU_c028.mp4,47,football,17,False,v_7kWJSZRlItU_c028.mp4,test,aerial duels,False
37_0001_v_7kWJSZRlItU_c037.mp4,37,football,13,False,v_7kWJSZRlItU_c037.mp4,test,cross,False
37_0002_v_7kWJSZRlItU_c037.mp4,37,football,17,False,v_7kWJSZRlItU_c037.mp4,test,cross,False
44_0001_v_7kWJSZRlItU_c037.mp4,44,football,17,False,v_7kWJSZRlItU_c037.mp4,test,clearance,False
44_0002_v_7kWJSZRlItU_c037.mp4,44,football,10,False,v_7kWJSZRlItU_c037.mp4,test,clearance,False
39_0001_v_7kWJSZRlItU_c037.mp4,39,football,13,False,v_7kWJSZRlItU_c037.mp4,test,trap,False
47_0001_v_7kWJSZRlItU_c037.mp4,47,football,14,False,v_7kWJSZRlItU_c037.mp4,test,aerial duels,False
42_0001_v_7kWJSZRlItU_c037.mp4,42,football,14,False,v_7kWJSZRlItU_c037.mp4,test,tackle,False
35_0001_v_8Ndq_1uw98w_c042.mp4,35,football,19,False,v_8Ndq_1uw98w_c042.mp4,test,short pass,False
47_0001_v_8Ndq_1uw98w_c042.mp4,47,football,16,False,v_8Ndq_1uw98w_c042.mp4,test,aerial duels,False
42_0001_v_8Ndq_1uw98w_c042.mp4,42,football,15,False,v_8Ndq_1uw98w_c042.mp4,test,tackle,False
42_0002_v_8Ndq_1uw98w_c042.mp4,42,football,9,False,v_8Ndq_1uw98w_c042.mp4,test,tackle,False
39_0001_v_8Ndq_1uw98w_c042.mp4,39,football,11,False,v_8Ndq_1uw98w_c042.mp4,test,trap,False
38_0001_v_8Ndq_1uw98w_c042.mp4,38,football,51,False,v_8Ndq_1uw98w_c042.mp4,test,dribble,False
43_0001_v_8Ndq_1uw98w_c042.mp4,43,football,8,False,v_8Ndq_1uw98w_c042.mp4,test,steal,False
44_0001_v_8Ndq_1uw98w_c042.mp4,44,football,17,False,v_8Ndq_1uw98w_c042.mp4,test,clearance,False
47_0001_v_8Ndq_1uw98w_c044.mp4,47,football,21,False,v_8Ndq_1uw98w_c044.mp4,test,aerial duels,False
35_0001_v_8Ndq_1uw98w_c044.mp4,35,football,17,False,v_8Ndq_1uw98w_c044.mp4,test,short pass,False
39_0001_v_8Ndq_1uw98w_c044.mp4,39,football,12,False,v_8Ndq_1uw98w_c044.mp4,test,trap,False
46_0001_v_8Ndq_1uw98w_c044.mp4,46,football,15,False,v_8Ndq_1uw98w_c044.mp4,test,press,False
44_0001_v_8Ndq_1uw98w_c044.mp4,44,football,10,False,v_8Ndq_1uw98w_c044.mp4,test,clearance,False
43_0001_v_8Ndq_1uw98w_c044.mp4,43,football,10,False,v_8Ndq_1uw98w_c044.mp4,test,steal,False
37_0001_v_8Ndq_1uw98w_c046.mp4,37,football,6,False,v_8Ndq_1uw98w_c046.mp4,test,cross,False
37_0002_v_8Ndq_1uw98w_c046.mp4,37,football,7,False,v_8Ndq_1uw98w_c046.mp4,test,cross,False
42_0001_v_8Ndq_1uw98w_c046.mp4,42,football,21,False,v_8Ndq_1uw98w_c046.mp4,test,tackle,False
42_0002_v_8Ndq_1uw98w_c046.mp4,42,football,12,False,v_8Ndq_1uw98w_c046.mp4,test,tackle,False
44_0001_v_8Ndq_1uw98w_c046.mp4,44,football,19,False,v_8Ndq_1uw98w_c046.mp4,test,clearance,False
44_0002_v_8Ndq_1uw98w_c046.mp4,44,football,15,False,v_8Ndq_1uw98w_c046.mp4,test,clearance,False
39_0001_v_8Ndq_1uw98w_c046.mp4,39,football,8,False,v_8Ndq_1uw98w_c046.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c046.mp4,39,football,9,True,v_8Ndq_1uw98w_c046.mp4,test,trap,False
39_0003_v_8Ndq_1uw98w_c046.mp4,39,football,12,False,v_8Ndq_1uw98w_c046.mp4,test,trap,False
38_0001_v_8Ndq_1uw98w_c046.mp4,38,football,31,False,v_8Ndq_1uw98w_c046.mp4,test,dribble,False
35_0001_v_8Ndq_1uw98w_c046.mp4,35,football,9,False,v_8Ndq_1uw98w_c046.mp4,test,short pass,False
36_0001_v_8Ndq_1uw98w_c046.mp4,36,football,17,True,v_8Ndq_1uw98w_c046.mp4,test,through pass,False
47_0001_v_8Ndq_1uw98w_c049.mp4,47,football,16,False,v_8Ndq_1uw98w_c049.mp4,test,aerial duels,False
47_0002_v_8Ndq_1uw98w_c049.mp4,47,football,9,False,v_8Ndq_1uw98w_c049.mp4,test,aerial duels,False
47_0003_v_8Ndq_1uw98w_c049.mp4,47,football,15,False,v_8Ndq_1uw98w_c049.mp4,test,aerial duels,False
47_0004_v_8Ndq_1uw98w_c049.mp4,47,football,12,False,v_8Ndq_1uw98w_c049.mp4,test,aerial duels,False
33_0001_v_8Ndq_1uw98w_c049.mp4,33,football,15,False,v_8Ndq_1uw98w_c049.mp4,test,shoot,False
44_0001_v_8Ndq_1uw98w_c049.mp4,44,football,11,False,v_8Ndq_1uw98w_c049.mp4,test,clearance,False
44_0002_v_8Ndq_1uw98w_c049.mp4,44,football,14,False,v_8Ndq_1uw98w_c049.mp4,test,clearance,False
39_0001_v_8Ndq_1uw98w_c049.mp4,39,football,12,False,v_8Ndq_1uw98w_c049.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c049.mp4,39,football,10,False,v_8Ndq_1uw98w_c049.mp4,test,trap,False
35_0001_v_8Ndq_1uw98w_c049.mp4,35,football,17,False,v_8Ndq_1uw98w_c049.mp4,test,short pass,False
37_0001_v_8Ndq_1uw98w_c049.mp4,37,football,9,True,v_8Ndq_1uw98w_c049.mp4,test,cross,False
34_0001_v_8Ndq_1uw98w_c058.mp4,34,football,17,False,v_8Ndq_1uw98w_c058.mp4,test,long pass,False
34_0002_v_8Ndq_1uw98w_c058.mp4,34,football,9,False,v_8Ndq_1uw98w_c058.mp4,test,long pass,False
34_0003_v_8Ndq_1uw98w_c058.mp4,34,football,11,False,v_8Ndq_1uw98w_c058.mp4,test,long pass,False
35_0001_v_8Ndq_1uw98w_c058.mp4,35,football,19,False,v_8Ndq_1uw98w_c058.mp4,test,short pass,False
35_0002_v_8Ndq_1uw98w_c058.mp4,35,football,7,False,v_8Ndq_1uw98w_c058.mp4,test,short pass,False
39_0001_v_8Ndq_1uw98w_c058.mp4,39,football,10,True,v_8Ndq_1uw98w_c058.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c058.mp4,39,football,11,False,v_8Ndq_1uw98w_c058.mp4,test,trap,False
39_0003_v_8Ndq_1uw98w_c058.mp4,39,football,13,False,v_8Ndq_1uw98w_c058.mp4,test,trap,False
39_0004_v_8Ndq_1uw98w_c058.mp4,39,football,13,False,v_8Ndq_1uw98w_c058.mp4,test,trap,False
38_0001_v_8Ndq_1uw98w_c058.mp4,38,football,128,True,v_8Ndq_1uw98w_c058.mp4,test,dribble,False
43_0001_v_8Ndq_1uw98w_c058.mp4,43,football,12,True,v_8Ndq_1uw98w_c058.mp4,test,steal,False
43_0002_v_8Ndq_1uw98w_c058.mp4,43,football,14,False,v_8Ndq_1uw98w_c058.mp4,test,steal,False
46_0001_v_8Ndq_1uw98w_c058.mp4,46,football,25,False,v_8Ndq_1uw98w_c058.mp4,test,press,False
46_0002_v_8Ndq_1uw98w_c058.mp4,46,football,85,True,v_8Ndq_1uw98w_c058.mp4,test,press,False
46_0003_v_8Ndq_1uw98w_c058.mp4,46,football,72,False,v_8Ndq_1uw98w_c058.mp4,test,press,False
37_0001_v_8Ndq_1uw98w_c058.mp4,37,football,17,False,v_8Ndq_1uw98w_c058.mp4,test,cross,False
44_0001_v_8Ndq_1uw98w_c058.mp4,44,football,12,False,v_8Ndq_1uw98w_c058.mp4,test,clearance,False
44_0002_v_8Ndq_1uw98w_c058.mp4,44,football,10,False,v_8Ndq_1uw98w_c058.mp4,test,clearance,False
42_0001_v_8Ndq_1uw98w_c058.mp4,42,football,20,False,v_8Ndq_1uw98w_c058.mp4,test,tackle,False
37_0001_v_8Ndq_1uw98w_c600.mp4,37,football,14,False,v_8Ndq_1uw98w_c600.mp4,test,cross,False
44_0001_v_8Ndq_1uw98w_c600.mp4,44,football,14,False,v_8Ndq_1uw98w_c600.mp4,test,clearance,False
38_0001_v_8Ndq_1uw98w_c600.mp4,38,football,33,True,v_8Ndq_1uw98w_c600.mp4,test,dribble,False
38_0002_v_8Ndq_1uw98w_c600.mp4,38,football,96,True,v_8Ndq_1uw98w_c600.mp4,test,dribble,False
39_0001_v_8Ndq_1uw98w_c600.mp4,39,football,11,True,v_8Ndq_1uw98w_c600.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c600.mp4,39,football,16,False,v_8Ndq_1uw98w_c600.mp4,test,trap,False
39_0003_v_8Ndq_1uw98w_c600.mp4,39,football,17,False,v_8Ndq_1uw98w_c600.mp4,test,trap,False
39_0004_v_8Ndq_1uw98w_c600.mp4,39,football,13,False,v_8Ndq_1uw98w_c600.mp4,test,trap,False
39_0005_v_8Ndq_1uw98w_c600.mp4,39,football,10,True,v_8Ndq_1uw98w_c600.mp4,test,trap,False
39_0006_v_8Ndq_1uw98w_c600.mp4,39,football,6,False,v_8Ndq_1uw98w_c600.mp4,test,trap,True
46_0001_v_8Ndq_1uw98w_c600.mp4,46,football,37,True,v_8Ndq_1uw98w_c600.mp4,test,press,False
34_0001_v_8Ndq_1uw98w_c600.mp4,34,football,20,False,v_8Ndq_1uw98w_c600.mp4,test,long pass,False
42_0001_v_8Ndq_1uw98w_c600.mp4,42,football,11,False,v_8Ndq_1uw98w_c600.mp4,test,tackle,False
35_0001_v_8Ndq_1uw98w_c600.mp4,35,football,15,False,v_8Ndq_1uw98w_c600.mp4,test,short pass,False
35_0002_v_8Ndq_1uw98w_c600.mp4,35,football,10,False,v_8Ndq_1uw98w_c600.mp4,test,short pass,False
35_0003_v_8Ndq_1uw98w_c600.mp4,35,football,22,False,v_8Ndq_1uw98w_c600.mp4,test,short pass,False
35_0004_v_8Ndq_1uw98w_c600.mp4,35,football,9,True,v_8Ndq_1uw98w_c600.mp4,test,short pass,False
36_0001_v_8Ndq_1uw98w_c600.mp4,36,football,6,True,v_8Ndq_1uw98w_c600.mp4,test,through pass,False
37_0001_v_8Ndq_1uw98w_c601.mp4,37,football,13,False,v_8Ndq_1uw98w_c601.mp4,test,cross,False
37_0002_v_8Ndq_1uw98w_c601.mp4,37,football,11,True,v_8Ndq_1uw98w_c601.mp4,test,cross,False
42_0001_v_8Ndq_1uw98w_c601.mp4,42,football,11,False,v_8Ndq_1uw98w_c601.mp4,test,tackle,False
42_0002_v_8Ndq_1uw98w_c601.mp4,42,football,14,True,v_8Ndq_1uw98w_c601.mp4,test,tackle,False
35_0001_v_8Ndq_1uw98w_c601.mp4,35,football,13,False,v_8Ndq_1uw98w_c601.mp4,test,short pass,False
35_0002_v_8Ndq_1uw98w_c601.mp4,35,football,14,False,v_8Ndq_1uw98w_c601.mp4,test,short pass,False
35_0003_v_8Ndq_1uw98w_c601.mp4,35,football,9,False,v_8Ndq_1uw98w_c601.mp4,test,short pass,False
33_0001_v_8Ndq_1uw98w_c601.mp4,33,football,18,False,v_8Ndq_1uw98w_c601.mp4,test,shoot,False
33_0002_v_8Ndq_1uw98w_c601.mp4,33,football,12,False,v_8Ndq_1uw98w_c601.mp4,test,shoot,False
45_0001_v_8Ndq_1uw98w_c601.mp4,45,football,11,False,v_8Ndq_1uw98w_c601.mp4,test,block,False
45_0002_v_8Ndq_1uw98w_c601.mp4,45,football,15,False,v_8Ndq_1uw98w_c601.mp4,test,block,False
45_0003_v_8Ndq_1uw98w_c601.mp4,45,football,12,False,v_8Ndq_1uw98w_c601.mp4,test,block,False
47_0001_v_8Ndq_1uw98w_c601.mp4,47,football,11,False,v_8Ndq_1uw98w_c601.mp4,test,aerial duels,False
39_0001_v_8Ndq_1uw98w_c601.mp4,39,football,11,False,v_8Ndq_1uw98w_c601.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c601.mp4,39,football,12,False,v_8Ndq_1uw98w_c601.mp4,test,trap,False
39_0003_v_8Ndq_1uw98w_c601.mp4,39,football,11,False,v_8Ndq_1uw98w_c601.mp4,test,trap,False
44_0001_v_8Ndq_1uw98w_c601.mp4,44,football,10,False,v_8Ndq_1uw98w_c601.mp4,test,clearance,False
39_0001_v_8Ndq_1uw98w_c602.mp4,39,football,8,False,v_8Ndq_1uw98w_c602.mp4,test,trap,False
39_0002_v_8Ndq_1uw98w_c602.mp4,39,football,13,False,v_8Ndq_1uw98w_c602.mp4,test,trap,False
39_0003_v_8Ndq_1uw98w_c602.mp4,39,football,11,False,v_8Ndq_1uw98w_c602.mp4,test,trap,False
35_0001_v_8Ndq_1uw98w_c602.mp4,35,football,14,True,v_8Ndq_1uw98w_c602.mp4,test,short pass,False
37_0001_v_8Ndq_1uw98w_c602.mp4,37,football,12,True,v_8Ndq_1uw98w_c602.mp4,test,cross,False
44_0001_v_8Ndq_1uw98w_c602.mp4,44,football,16,False,v_8Ndq_1uw98w_c602.mp4,test,clearance,False
46_0001_v_8Ndq_1uw98w_c602.mp4,46,football,14,False,v_8Ndq_1uw98w_c602.mp4,test,press,False
42_0001_v_8Ndq_1uw98w_c602.mp4,42,football,9,False,v_8Ndq_1uw98w_c602.mp4,test,tackle,False
42_0002_v_8Ndq_1uw98w_c602.mp4,42,football,8,False,v_8Ndq_1uw98w_c602.mp4,test,tackle,False
36_0001_v_8Ndq_1uw98w_c602.mp4,36,football,9,False,v_8Ndq_1uw98w_c602.mp4,test,through pass,False
33_0001_v_8Ndq_1uw98w_c602.mp4,33,football,10,False,v_8Ndq_1uw98w_c602.mp4,test,shoot,False
45_0001_v_8Ndq_1uw98w_c602.mp4,45,football,15,False,v_8Ndq_1uw98w_c602.mp4,test,block,False
41_0001_v_8Ndq_1uw98w_c602.mp4,41,football,17,False,v_8Ndq_1uw98w_c602.mp4,test,diving,False
39_0001_v_8szWGZUtwEM_c001.mp4,39,football,10,False,v_8szWGZUtwEM_c001.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c001.mp4,39,football,10,False,v_8szWGZUtwEM_c001.mp4,train,trap,True
39_0003_v_8szWGZUtwEM_c001.mp4,39,football,13,False,v_8szWGZUtwEM_c001.mp4,train,trap,False
39_0004_v_8szWGZUtwEM_c001.mp4,39,football,12,False,v_8szWGZUtwEM_c001.mp4,train,trap,False
35_0001_v_8szWGZUtwEM_c001.mp4,35,football,20,False,v_8szWGZUtwEM_c001.mp4,train,short pass,False
35_0002_v_8szWGZUtwEM_c001.mp4,35,football,11,False,v_8szWGZUtwEM_c001.mp4,train,short pass,False
35_0003_v_8szWGZUtwEM_c001.mp4,35,football,7,False,v_8szWGZUtwEM_c001.mp4,train,short pass,False
36_0001_v_8szWGZUtwEM_c001.mp4,36,football,16,False,v_8szWGZUtwEM_c001.mp4,train,through pass,False
46_0001_v_8szWGZUtwEM_c001.mp4,46,football,86,False,v_8szWGZUtwEM_c001.mp4,train,press,False
38_0001_v_8szWGZUtwEM_c001.mp4,38,football,52,False,v_8szWGZUtwEM_c001.mp4,train,dribble,False
38_0002_v_8szWGZUtwEM_c001.mp4,38,football,34,False,v_8szWGZUtwEM_c001.mp4,train,dribble,False
37_0001_v_8szWGZUtwEM_c001.mp4,37,football,11,False,v_8szWGZUtwEM_c001.mp4,train,cross,False
33_0001_v_8szWGZUtwEM_c002.mp4,33,football,11,False,v_8szWGZUtwEM_c002.mp4,train,shoot,False
41_0001_v_8szWGZUtwEM_c002.mp4,41,football,14,False,v_8szWGZUtwEM_c002.mp4,train,diving,False
39_0001_v_8szWGZUtwEM_c003.mp4,39,football,11,False,v_8szWGZUtwEM_c003.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c003.mp4,39,football,11,False,v_8szWGZUtwEM_c003.mp4,train,trap,False
39_0003_v_8szWGZUtwEM_c003.mp4,39,football,22,False,v_8szWGZUtwEM_c003.mp4,train,trap,False
46_0001_v_8szWGZUtwEM_c003.mp4,46,football,33,False,v_8szWGZUtwEM_c003.mp4,train,press,False
46_0002_v_8szWGZUtwEM_c003.mp4,46,football,81,False,v_8szWGZUtwEM_c003.mp4,train,press,False
38_0001_v_8szWGZUtwEM_c003.mp4,38,football,49,False,v_8szWGZUtwEM_c003.mp4,train,dribble,False
38_0002_v_8szWGZUtwEM_c003.mp4,38,football,55,False,v_8szWGZUtwEM_c003.mp4,train,dribble,False
35_0001_v_8szWGZUtwEM_c003.mp4,35,football,11,False,v_8szWGZUtwEM_c003.mp4,train,short pass,False
42_0001_v_8szWGZUtwEM_c003.mp4,42,football,10,False,v_8szWGZUtwEM_c003.mp4,train,tackle,False
42_0002_v_8szWGZUtwEM_c003.mp4,42,football,14,False,v_8szWGZUtwEM_c003.mp4,train,tackle,False
36_0001_v_8szWGZUtwEM_c003.mp4,36,football,11,False,v_8szWGZUtwEM_c003.mp4,train,through pass,False
44_0001_v_8szWGZUtwEM_c003.mp4,44,football,14,False,v_8szWGZUtwEM_c003.mp4,train,clearance,False
40_0001_v_8szWGZUtwEM_c004.mp4,40,football,10,False,v_8szWGZUtwEM_c004.mp4,train,throw,False
39_0001_v_8szWGZUtwEM_c004.mp4,39,football,14,False,v_8szWGZUtwEM_c004.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c004.mp4,39,football,15,False,v_8szWGZUtwEM_c004.mp4,train,trap,False
39_0003_v_8szWGZUtwEM_c004.mp4,39,football,12,False,v_8szWGZUtwEM_c004.mp4,train,trap,False
39_0004_v_8szWGZUtwEM_c004.mp4,39,football,13,False,v_8szWGZUtwEM_c004.mp4,train,trap,False
39_0005_v_8szWGZUtwEM_c004.mp4,39,football,13,False,v_8szWGZUtwEM_c004.mp4,train,trap,False
34_0001_v_8szWGZUtwEM_c004.mp4,34,football,15,False,v_8szWGZUtwEM_c004.mp4,train,long pass,False
34_0002_v_8szWGZUtwEM_c004.mp4,34,football,23,False,v_8szWGZUtwEM_c004.mp4,train,long pass,False
47_0001_v_8szWGZUtwEM_c004.mp4,47,football,13,False,v_8szWGZUtwEM_c004.mp4,train,aerial duels,False
35_0001_v_8szWGZUtwEM_c004.mp4,35,football,16,False,v_8szWGZUtwEM_c004.mp4,train,short pass,False
35_0002_v_8szWGZUtwEM_c004.mp4,35,football,12,False,v_8szWGZUtwEM_c004.mp4,train,short pass,False
35_0003_v_8szWGZUtwEM_c004.mp4,35,football,11,False,v_8szWGZUtwEM_c004.mp4,train,short pass,False
35_0004_v_8szWGZUtwEM_c004.mp4,35,football,10,False,v_8szWGZUtwEM_c004.mp4,train,short pass,False
43_0001_v_8szWGZUtwEM_c004.mp4,43,football,13,False,v_8szWGZUtwEM_c004.mp4,train,steal,False
43_0002_v_8szWGZUtwEM_c004.mp4,43,football,11,False,v_8szWGZUtwEM_c004.mp4,train,steal,False
43_0003_v_8szWGZUtwEM_c004.mp4,43,football,12,False,v_8szWGZUtwEM_c004.mp4,train,steal,False
36_0001_v_8szWGZUtwEM_c004.mp4,36,football,10,False,v_8szWGZUtwEM_c004.mp4,train,through pass,False
42_0001_v_8szWGZUtwEM_c004.mp4,42,football,13,False,v_8szWGZUtwEM_c004.mp4,train,tackle,False
38_0001_v_8szWGZUtwEM_c004.mp4,38,football,11,False,v_8szWGZUtwEM_c004.mp4,train,dribble,False
38_0002_v_8szWGZUtwEM_c004.mp4,38,football,15,False,v_8szWGZUtwEM_c004.mp4,train,dribble,False
34_0001_v_8szWGZUtwEM_c005.mp4,34,football,12,False,v_8szWGZUtwEM_c005.mp4,train,long pass,False
35_0001_v_8szWGZUtwEM_c005.mp4,35,football,17,False,v_8szWGZUtwEM_c005.mp4,train,short pass,False
35_0002_v_8szWGZUtwEM_c005.mp4,35,football,11,False,v_8szWGZUtwEM_c005.mp4,train,short pass,False
46_0001_v_8szWGZUtwEM_c005.mp4,46,football,17,False,v_8szWGZUtwEM_c005.mp4,train,press,False
46_0002_v_8szWGZUtwEM_c005.mp4,46,football,36,False,v_8szWGZUtwEM_c005.mp4,train,press,False
46_0003_v_8szWGZUtwEM_c005.mp4,46,football,20,False,v_8szWGZUtwEM_c005.mp4,train,press,False
47_0001_v_8szWGZUtwEM_c005.mp4,47,football,15,False,v_8szWGZUtwEM_c005.mp4,train,aerial duels,False
47_0002_v_8szWGZUtwEM_c005.mp4,47,football,18,False,v_8szWGZUtwEM_c005.mp4,train,aerial duels,False
44_0001_v_8szWGZUtwEM_c005.mp4,44,football,24,False,v_8szWGZUtwEM_c005.mp4,train,clearance,False
39_0001_v_8szWGZUtwEM_c005.mp4,39,football,12,False,v_8szWGZUtwEM_c005.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c005.mp4,39,football,10,False,v_8szWGZUtwEM_c005.mp4,train,trap,False
38_0001_v_8szWGZUtwEM_c005.mp4,38,football,48,False,v_8szWGZUtwEM_c005.mp4,train,dribble,False
43_0001_v_8szWGZUtwEM_c005.mp4,43,football,10,False,v_8szWGZUtwEM_c005.mp4,train,steal,False
42_0001_v_8szWGZUtwEM_c005.mp4,42,football,11,False,v_8szWGZUtwEM_c005.mp4,train,tackle,False
34_0001_v_8szWGZUtwEM_c006.mp4,34,football,12,False,v_8szWGZUtwEM_c006.mp4,train,long pass,False
47_0001_v_8szWGZUtwEM_c006.mp4,47,football,11,False,v_8szWGZUtwEM_c006.mp4,train,aerial duels,False
47_0002_v_8szWGZUtwEM_c006.mp4,47,football,11,False,v_8szWGZUtwEM_c006.mp4,train,aerial duels,False
36_0001_v_8szWGZUtwEM_c006.mp4,36,football,10,False,v_8szWGZUtwEM_c006.mp4,train,through pass,False
46_0001_v_8szWGZUtwEM_c006.mp4,46,football,53,False,v_8szWGZUtwEM_c006.mp4,train,press,False
39_0001_v_8szWGZUtwEM_c007.mp4,39,football,11,False,v_8szWGZUtwEM_c007.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c007.mp4,39,football,13,False,v_8szWGZUtwEM_c007.mp4,train,trap,False
39_0003_v_8szWGZUtwEM_c007.mp4,39,football,12,False,v_8szWGZUtwEM_c007.mp4,train,trap,False
39_0004_v_8szWGZUtwEM_c007.mp4,39,football,10,False,v_8szWGZUtwEM_c007.mp4,train,trap,False
35_0001_v_8szWGZUtwEM_c007.mp4,35,football,9,False,v_8szWGZUtwEM_c007.mp4,train,short pass,False
35_0002_v_8szWGZUtwEM_c007.mp4,35,football,9,False,v_8szWGZUtwEM_c007.mp4,train,short pass,False
42_0001_v_8szWGZUtwEM_c007.mp4,42,football,12,False,v_8szWGZUtwEM_c007.mp4,train,tackle,False
43_0001_v_8szWGZUtwEM_c007.mp4,43,football,13,False,v_8szWGZUtwEM_c007.mp4,train,steal,False
43_0002_v_8szWGZUtwEM_c007.mp4,43,football,10,False,v_8szWGZUtwEM_c007.mp4,train,steal,False
43_0003_v_8szWGZUtwEM_c007.mp4,43,football,7,False,v_8szWGZUtwEM_c007.mp4,train,steal,False
43_0004_v_8szWGZUtwEM_c007.mp4,43,football,18,False,v_8szWGZUtwEM_c007.mp4,train,steal,False
44_0001_v_8szWGZUtwEM_c007.mp4,44,football,13,False,v_8szWGZUtwEM_c007.mp4,train,clearance,False
40_0001_v_8szWGZUtwEM_c008.mp4,40,football,5,False,v_8szWGZUtwEM_c008.mp4,train,throw,False
39_0001_v_8szWGZUtwEM_c008.mp4,39,football,16,False,v_8szWGZUtwEM_c008.mp4,train,trap,False
39_0002_v_8szWGZUtwEM_c008.mp4,39,football,14,False,v_8szWGZUtwEM_c008.mp4,train,trap,False
39_0003_v_8szWGZUtwEM_c008.mp4,39,football,17,False,v_8szWGZUtwEM_c008.mp4,train,trap,False
39_0004_v_8szWGZUtwEM_c008.mp4,39,football,19,False,v_8szWGZUtwEM_c008.mp4,train,trap,False
39_0005_v_8szWGZUtwEM_c008.mp4,39,football,12,False,v_8szWGZUtwEM_c008.mp4,train,trap,False
